source_literature_key,source_literature_title,source_literature_path,source_literature_abs_path,source_literature_doi,source_match_confidence,source_match_status,source_match_rule,source_match_basis,source_match_notes,wff_dataset,wff_source_file,wff_row_number,source_path_exists,Cation,anion,compound,surface,h,r_cat,logP_cat,MW_cat,N_rot_cat,velocity,I_ss,Potential,MW_an,Bertz_cat,r_an,N_qN_cat,σ_s,γ_s,TPSA_an,Rq,TPSA_cat,BalJ_cat,logP_an,θ_s,I_H2O,T,x_IL,N_HA_cat,Bertz_an,BalJ_an,μ,friction_bin,cation_bin,stratify_label,original_index,friction_pred,friction_diff,error_flag,N_HD_cat
programmable_friction_2023,Investigation of Programmable Friction with Ionic Liquid Mixtures,reference/Lubrication/【无数据】2023-Investigation of Programmable Friction with Ionic Liquid.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/【无数据】2023-Investigation of Programmable Friction with Ionic Liquid.pdf,10.3390/lubricants11090376,medium,matched_local_reference,p66614_bta_doc_programmable,"[P6,6,6,14]+ [TFSI]- / compound=[P66614][Doc] / surface=stainless steel / potential=-4.0 / velocity=130.0","BTA/Doc component strings and +/-4 V velocity-ramp stainless-steel program match the 2023 programmable-friction paper; dataset columns split mixture chemistry across anion/compound fields, so verify formulation before publication.",no_film,no+film+dataset+0312.csv,21,True,"[P6,6,6,14]+",[TFSI]-,[P66614][Doc],stainless steel,,5.174799948,12.446,483.87,28,130.0,1,-4.0,280.147,319.1282666,3.359227186,0,0.07,0.01,82.38,320.0,0.0,4.337445108,1.0593,72.0,0,298,82.6,0,384.7328028,5.284512596,0.000288,0.0,483.87,0_483.87,20.0,0.0002880009665358,9.665358063058215e-10,,0.0
protic_2014,Effect of ion structure on nanoscale friction in protic ionic liquids,reference/Lubrication/Extracted/2014-Rutland-Effect of ion structure on nanoscale friction in protic ionic liquids.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/Extracted/2014-Rutland-Effect of ion structure on nanoscale friction in protic ionic liquids.pdf,,high,matched_local_reference,protic_ion_structure_2014,[PA]+ [N]- / compound=zero / surface=mica / potential=0.0 / velocity=10.0,"Protic ionic-liquid ion-structure series on mica/silica, covering EA/PA/DMEA/EtA nitrate/formate systems.",no_film,no+film+dataset+0312.csv,22,True,[PA]+,[N]-,zero,mica,,2.642365161,-0.3617,60.12,1,10.0,0,0.0,62.004,5.245112498,2.192174955,1,1.77,-0.16,66.2,0.0569,27.64,1.974744871,-0.2391,0.0,0,298,100.0,0,26.26466251,2.803039488,0.997468354,7.0,60.12,7_60.12,21.0,0.9974683559847424,1.984742259431016e-09,,1.0
programmable_friction_2023,Investigation of Programmable Friction with Ionic Liquid Mixtures,reference/Lubrication/【无数据】2023-Investigation of Programmable Friction with Ionic Liquid.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/【无数据】2023-Investigation of Programmable Friction with Ionic Liquid.pdf,10.3390/lubricants11090376,medium,matched_local_reference,p66614_bta_doc_programmable,"[P6,6,6,14]+ [AOT]- / compound=[P66614][BTA] / surface=stainless steel / potential=0.0 / velocity=130.0","BTA/Doc component strings and +/-4 V velocity-ramp stainless-steel program match the 2023 programmable-friction paper; dataset columns split mixture chemistry across anion/compound fields, so verify formulation before publication.",no_film,no+film+dataset+0312.csv,23,True,"[P6,6,6,14]+",[AOT]-,[P66614][BTA],stainless steel,,5.174799948,12.446,483.87,28,130.0,1,0.0,421.576,319.1282666,4.637037402,0,0.07,0.01,109.8,320.0,0.0,4.337445108,3.8095,72.0,0,298,17.4,0,544.7574562,4.726289834,0.03155,1.0,483.87,1_483.87,22.0,0.0315500013833328,1.3833328579848647e-09,,0.0
ion_structure_2013,"Ionic liquid lubrication: influence of ion structure, surface potential and sliding velocity","reference/Lubrication/Extracted/2013-rutland-Ionic liquid lubrication influence of ion structure, surface potential and sliding velocity.pdf","/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/Extracted/2013-rutland-Ionic liquid lubrication influence of ion structure, surface potential and sliding velocity.pdf",10.1039/C3CP52638K,high,matched_local_reference,imidazolium_fap_i_au,[EMIM] + [FAP]- / compound=zero / surface=Au(111) / potential=-1.0 / velocity=20.0,"Au(111) FAP/I ion-structure, surface-potential, and sliding-velocity series.",no_film,no+film+dataset+0312.csv,24,True,[EMIM] +,[FAP]-,zero,Au(111),,3.045073482,0.3325,111.168,1,20.0,0,-1.0,445.004,166.7913934,3.775688868,0,0.7,-0.02,0.0,0.2,8.81,2.837541431,7.1942,60.0,0,293,100.0,1,468.4882895,7.871070033,0.2,3.0,111.168,3_111.168,23.0,0.2000000050618557,5.061855740118304e-09,,0.0
bmb_pc_2020,Electroresponsive structuring and friction of a non-halogenated ionic liquid in a polar solvent: effect of concentration,reference/Lubrication/3.10/2020-Rutland-Electroresponsive structuring and friction of a non-halogenated ionic liquid in a polar solvent effect of concentration.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/3.10/2020-Rutland-Electroresponsive structuring and friction of a non-halogenated ionic liquid in a polar solvent effect of concentration.pdf,10.1039/D0CP02736G,high,matched_local_reference,p66614_bmb_pc_au,"[P6,6,6,14]+ [BMB]- / compound=PC / surface=Au(111) / potential=-1.0 / velocity=6.0","Exact P6,6,6,14 BMB in propylene carbonate on Au(111), matching the 2020 electroresponsive PC/gold paper.",no_film,no+film+dataset+0312.csv,25,True,"[P6,6,6,14]+",[BMB]-,PC,Au(111),,5.174799948,12.446,483.87,28,6.0,0,-1.0,311.078,319.1282666,3.97427778,0,0.7,-0.02,71.06,0.835,0.0,4.337445108,2.0514,60.0,0,298,3.1,0,682.1804819,1.591434542,0.0881,2.0,483.87,2_483.87,24.0,0.0881000030277759,3.027775932751275e-09,,0.0
ion_structure_2013,"Ionic liquid lubrication: influence of ion structure, surface potential and sliding velocity","reference/Lubrication/Extracted/2013-rutland-Ionic liquid lubrication influence of ion structure, surface potential and sliding velocity.pdf","/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/Extracted/2013-rutland-Ionic liquid lubrication influence of ion structure, surface potential and sliding velocity.pdf",10.1039/C3CP52638K,high,matched_local_reference,imidazolium_fap_i_au,[EMIM] + [FAP]- / compound=zero / surface=Au(111) / potential=0.0 / velocity=20.0,"Au(111) FAP/I ion-structure, surface-potential, and sliding-velocity series.",no_film,no+film+dataset+0312.csv,26,True,[EMIM] +,[FAP]-,zero,Au(111),,3.045073482,0.3325,111.168,1,20.0,0,0.0,445.004,166.7913934,3.775688868,0,0.7,-0.02,0.0,0.2,8.81,2.837541431,7.1942,60.0,0,293,100.0,1,468.4882895,7.871070033,0.34,5.0,111.168,5_111.168,25.0,0.3400000040577132,4.057713220984027e-09,,0.0
low_concentration_2016,Addition of low concentrations of an ionic liquid to a base oil reduces friction over multiple length scales: a combined nano- and macrotribology investigation,reference/Lubrication/3.10/Addition of low concentrations of an ionic liquid.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/3.10/Addition of low concentrations of an ionic liquid.pdf,10.1039/C5CP07061A,high,matched_local_reference,p66614_ic8_hexadecane_silica,"[P6,6,6,14]+ [(iC8)2PO2]- / compound=hexadecane / surface=silica / potential=0.0 / velocity=6.0","Silica + phosphonium phosphate ionic liquid additive in hexadecane, matching the combined nano/macro low-concentration study.",no_film,no+film+dataset+0312.csv,27,True,"[P6,6,6,14]+",[(iC8)2PO2]-,hexadecane,silica,,5.174799948,12.446,483.87,28,6.0,0,0.0,289.42,319.1282666,4.246635376,0,0.2,-0.07,40.13,0.5,0.0,4.337445108,4.7694,20.7,0,298,2.0,0,281.6910727,4.359263597,0.37,5.0,483.87,5_483.87,26.0,0.3700000046314323,4.631432293233928e-09,,0.0
ion_structure_2013,"Ionic liquid lubrication: influence of ion structure, surface potential and sliding velocity","reference/Lubrication/Extracted/2013-rutland-Ionic liquid lubrication influence of ion structure, surface potential and sliding velocity.pdf","/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/Extracted/2013-rutland-Ionic liquid lubrication influence of ion structure, surface potential and sliding velocity.pdf",10.1039/C3CP52638K,high,matched_local_reference,imidazolium_fap_i_au,[EMIM] + [FAP]- / compound=zero / surface=Au(111) / potential=-0.5 / velocity=2.0,"Au(111) FAP/I ion-structure, surface-potential, and sliding-velocity series.",no_film,no+film+dataset+0312.csv,28,True,[EMIM] +,[FAP]-,zero,Au(111),,3.045073482,0.3325,111.168,1,2.0,0,-0.5,445.004,166.7913934,3.775688868,0,0.7,-0.02,0.0,0.2,8.81,2.837541431,7.1942,60.0,0,293,100.0,1,468.4882895,7.871070033,0.2,3.0,111.168,3_111.168,27.0,0.1999999990005288,9.99471144735864e-10,,0.0
ean_mica_2012,Ionic liquid nanotribology: mica-silica interactions in ethylammonium nitrate,reference/Lubrication/Extracted/2012-rutland-Ionic liquid nanotribology mica–silica interactions in ethylammonium nitrate.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/Extracted/2012-rutland-Ionic liquid nanotribology mica–silica interactions in ethylammonium nitrate.pdf,10.1039/C2SM25620K,high,matched_local_reference,ean_mica_silica_2012,[EA]+ [N]- / compound=zero / surface=mica / potential=0.0 / velocity=20.0,"EAN on mica/silica nanotribology system. Some EAN rows overlap ion-structure comparisons, but this is the EAN-specific primary paper in the local Lubrication corpus.",no_film,no+film+dataset+0312.csv,29,True,[EA]+,[N]-,zero,mica,,2.431285504,-0.7518,46.093,0,20.0,0,0.0,62.004,2.754887502,2.192174955,1,1.77,-0.16,66.2,0.0569,27.64,1.632993162,-0.2391,0.0,0,298,100.0,0,26.26466251,2.803039488,0.281,4.0,46.093,4_46.093,28.0,0.1905093647704287,0.0904906352295713,,1.0
ion_structure_2013,"Ionic liquid lubrication: influence of ion structure, surface potential and sliding velocity","reference/Lubrication/Extracted/2013-rutland-Ionic liquid lubrication influence of ion structure, surface potential and sliding velocity.pdf","/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/Extracted/2013-rutland-Ionic liquid lubrication influence of ion structure, surface potential and sliding velocity.pdf",10.1039/C3CP52638K,high,matched_local_reference,imidazolium_fap_i_au,[EMIM] + [FAP]- / compound=zero / surface=Au(111) / potential=0.5 / velocity=12.0,"Au(111) FAP/I ion-structure, surface-potential, and sliding-velocity series.",no_film,no+film+dataset+0312.csv,30,True,[EMIM] +,[FAP]-,zero,Au(111),,3.045073482,0.3325,111.168,1,12.0,0,0.5,445.004,166.7913934,3.775688868,0,0.7,-0.02,0.0,0.2,8.81,2.837541431,7.1942,60.0,0,293,100.0,1,468.4882895,7.871070033,0.3,4.0,111.168,4_111.168,29.0,0.3000000167384036,1.673840360760792e-08,,0.0
polymeric_2022,Interfacial nanostructure and friction of a polymeric ionic liquid-ionic liquid mixture as a function of potential at Au(111) electrode interface,reference/Lubrication/Extracted/Interfacial nanostructure and friction of a polymeric ionic liquid-ionic.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/Extracted/Interfacial nanostructure and friction of a polymeric ionic liquid-ionic.pdf,10.1016/j.jcis.2021.08.067,high,matched_local_reference,bmim_tfsi_polymeric_au,[BMIm]+ [TFSI]- / compound=zero / surface=Au(111) / potential=-1.0 / velocity=6.0,"BMIM TFSI and PIL/BMIM TFSI mixture on Au(111), matching the 2022 polymeric ionic-liquid mixture study.",no_film,no+film+dataset+0312.csv,31,True,[BMIm]+,[TFSI]-,zero,Au(111),,3.310978931,1.1127,139.222,3,6.0,0,-1.0,280.147,190.8925906,3.359227186,0,0.7,-0.02,82.38,1.0,8.81,2.422977778,1.0593,60.0,0,298,100.0,1,384.7328028,5.284512596,0.006,0.0,139.222,0_139.222,30.0,0.0059999971699171,2.830082885055263e-09,,0.0
bmb_pc_2020,Electroresponsive structuring and friction of a non-halogenated ionic liquid in a polar solvent: effect of concentration,reference/Lubrication/3.10/2020-Rutland-Electroresponsive structuring and friction of a non-halogenated ionic liquid in a polar solvent effect of concentration.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/3.10/2020-Rutland-Electroresponsive structuring and friction of a non-halogenated ionic liquid in a polar solvent effect of concentration.pdf,10.1039/D0CP02736G,high,matched_local_reference,p66614_bmb_pc_au,"[P6,6,6,14]+ [BMB]- / compound=PC / surface=Au(111) / potential=0.0 / velocity=6.0","Exact P6,6,6,14 BMB in propylene carbonate on Au(111), matching the 2020 electroresponsive PC/gold paper.",no_film,no+film+dataset+0312.csv,32,True,"[P6,6,6,14]+",[BMB]-,PC,Au(111),,5.174799948,12.446,483.87,28,6.0,0,0.0,311.078,319.1282666,3.97427778,0,0.7,-0.02,71.06,0.835,0.0,4.337445108,2.0514,60.0,0,298,0.0,0,682.1804819,1.591434542,0.14,3.0,483.87,3_483.87,31.0,0.1400000001674743,1.6747436770714328e-10,,0.0
tribotronic_2016,Tribotronic control of friction in oil-based lubricants with ionic liquid additives,reference/Lubrication/3.10/2016-atkin-Tribotronic control of friction in oil-based lubricants with ionic liquid additives.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/3.10/2016-atkin-Tribotronic control of friction in oil-based lubricants with ionic liquid additives.pdf,10.1039/C6CP04405K,high,matched_local_reference,p66614_ic8_hexadecane_au,"[P6,6,6,14]+ [(iC8)2PO2]- / compound=hexadecane / surface=Au(111) / potential=-0.15 / velocity=6.5","Exact phosphonium phosphate ionic liquid additive in hexadecane on Au(111), matching the 2016 tribotronic gold study.",no_film,no+film+dataset+0312.csv,33,True,"[P6,6,6,14]+",[(iC8)2PO2]-,hexadecane,Au(111),,5.174799948,12.446,483.87,28,6.5,0,-0.15,289.42,319.1282666,4.246635376,0,0.7,-0.02,40.13,1.0,0.0,4.337445108,4.7694,60.0,0,298,10.0,0,281.6910727,4.359263597,0.314,5.0,483.87,5_483.87,32.0,0.3140000137436808,1.3743680804534364e-08,,0.0
ion_structure_2013,"Ionic liquid lubrication: influence of ion structure, surface potential and sliding velocity","reference/Lubrication/Extracted/2013-rutland-Ionic liquid lubrication influence of ion structure, surface potential and sliding velocity.pdf","/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/Extracted/2013-rutland-Ionic liquid lubrication influence of ion structure, surface potential and sliding velocity.pdf",10.1039/C3CP52638K,high,matched_local_reference,imidazolium_fap_i_au,[HMIM]+ [FAP]- / compound=zero / surface=Au(111) / potential=0.0 / velocity=2.0,"Au(111) FAP/I ion-structure, surface-potential, and sliding-velocity series.",no_film,no+film+dataset+0312.csv,34,True,[HMIM]+,[FAP]-,zero,Au(111),,3.540263249,1.8929,167.276,5,2.0,0,0.0,445.004,215.3680851,3.775688868,0,0.7,-0.02,0.0,0.2,8.81,2.153242802,7.1942,60.0,0,293,100.0,1,468.4882895,7.871070033,0.28,4.0,167.276,4_167.276,33.0,0.2800000024251522,2.425152190177471e-09,,0.0
bmb_pc_2020,Electroresponsive structuring and friction of a non-halogenated ionic liquid in a polar solvent: effect of concentration,reference/Lubrication/3.10/2020-Rutland-Electroresponsive structuring and friction of a non-halogenated ionic liquid in a polar solvent effect of concentration.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/3.10/2020-Rutland-Electroresponsive structuring and friction of a non-halogenated ionic liquid in a polar solvent effect of concentration.pdf,10.1039/D0CP02736G,high,matched_local_reference,p66614_bmb_pc_au,"[P6,6,6,14]+ [BMB]- / compound=PC / surface=Au(111) / potential=-0.12 / velocity=12.0","Exact P6,6,6,14 BMB in propylene carbonate on Au(111), matching the 2020 electroresponsive PC/gold paper.",no_film,no+film+dataset+0312.csv,35,True,"[P6,6,6,14]+",[BMB]-,PC,Au(111),,5.174799948,12.446,483.87,28,12.0,0,-0.12,311.078,319.1282666,3.97427778,0,0.7,-0.02,71.06,0.835,0.0,4.337445108,2.0514,60.0,0,298,3.1,0,682.1804819,1.591434542,0.1096,2.0,483.87,2_483.87,34.0,0.1096000017917411,1.791741172096905e-09,,0.0
solvate_2017,Boundary layer friction of solvate ionic liquids as a function of potential,reference/Lubrication/2017-Rutland-Boundary layer friction of solvate ionic liquids as a function of potential.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/2017-Rutland-Boundary layer friction of solvate ionic liquids as a function of potential.pdf,,high,matched_local_reference,solvate_li_g4_potential,[Li(G4)]+ [N]- / compound=zero / surface=Au(111) / potential=-0.5 / velocity=6.0,Li(G4) solvate ionic liquid potential-dependent boundary-layer friction on Au(111)/HOPG.,no_film,no+film+dataset+0312.csv,36,True,[Li(G4)]+,[N]-,zero,Au(111),,3.859895249,-2.667,229.222,12,6.0,0,-0.5,62.004,103.3825112,2.192174955,0,0.7,-0.02,66.2,1.0,46.15,0.0,-0.2391,60.0,0,298,100.0,5,26.26466251,2.803039488,0.12,2.0,229.222,2_229.222,35.0,0.1199999954964121,4.503587835991141e-09,,0.0
ion_structure_2013,"Ionic liquid lubrication: influence of ion structure, surface potential and sliding velocity","reference/Lubrication/Extracted/2013-rutland-Ionic liquid lubrication influence of ion structure, surface potential and sliding velocity.pdf","/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/Extracted/2013-rutland-Ionic liquid lubrication influence of ion structure, surface potential and sliding velocity.pdf",10.1039/C3CP52638K,high,matched_local_reference,imidazolium_fap_i_au,[BMIm]+ [I]- / compound=zero / surface=Au(111) / potential=-1.0 / velocity=2.0,"Au(111) FAP/I ion-structure, surface-potential, and sliding-velocity series.",no_film,no+film+dataset+0312.csv,37,True,[BMIm]+,[I]-,zero,Au(111),,3.310978931,1.1127,139.222,3,2.0,0,-1.0,126.904,190.8925906,2.113761051,0,0.7,-0.02,0.0,0.2,8.81,2.422977778,-2.996,60.0,0,293,100.0,1,0.0,0.0,0.24,4.0,139.222,4_139.222,36.0,0.2399999942135593,5.786440659960591e-09,,0.0
programmable_friction_2023,Investigation of Programmable Friction with Ionic Liquid Mixtures,reference/Lubrication/【无数据】2023-Investigation of Programmable Friction with Ionic Liquid.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/【无数据】2023-Investigation of Programmable Friction with Ionic Liquid.pdf,10.3390/lubricants11090376,medium,matched_local_reference,p66614_bta_doc_programmable,"[P6,6,6,14]+ [TFSI]- / compound=[P66614][Doc] / surface=stainless steel / potential=0.0 / velocity=130.0","BTA/Doc component strings and +/-4 V velocity-ramp stainless-steel program match the 2023 programmable-friction paper; dataset columns split mixture chemistry across anion/compound fields, so verify formulation before publication.",no_film,no+film+dataset+0312.csv,38,True,"[P6,6,6,14]+",[TFSI]-,[P66614][Doc],stainless steel,,5.174799948,12.446,483.87,28,130.0,1,0.0,280.147,319.1282666,3.359227186,0,0.07,0.01,82.38,320.0,0.0,4.337445108,1.0593,72.0,0,298,82.6,0,384.7328028,5.284512596,0.03155,1.0,483.87,1_483.87,37.0,0.0315500012444213,1.2444213645657063e-09,,0.0
bmb_pc_2020,Electroresponsive structuring and friction of a non-halogenated ionic liquid in a polar solvent: effect of concentration,reference/Lubrication/3.10/2020-Rutland-Electroresponsive structuring and friction of a non-halogenated ionic liquid in a polar solvent effect of concentration.pdf,/Users/julyanffzz/项目/Ioniclink/reference/Lubrication/3.10/2020-Rutland-Electroresponsive structuring and friction of a non-halogenated ionic liquid in a polar solvent effect of concentration.pdf,10.1039/D0CP02736G,high,matched_local_reference,p66614_bmb_pc_au,"[P6,6,6,14]+ [BMB]- / compound=PC / surface=Au(111) / potential=0.25 / velocity=12.0","Exact P6,6,6,14 BMB in propylene carbonate on Au(111), matching the 2020 electroresponsive PC/gold paper.",no_film,no+film+dataset+0312.csv,39,True,"[P6,6,6,14]+",[BMB]-,PC,Au(111),,5.174799948,12.446,483.87,28,12.0,0,0.25,311.078,319.1282666,3.97427778,0,0.7,-0.02,71.06,0.835,0.0,4.337445108,2.0514,60.0,0,298,0.67,0,682.1804819,1.591434542,0.1162,2.0,483.87,2_483.87,38.0,0.1161999999835374,1.64625257870199e-11,,0.0
